id,nomarcamodelo,nocarroceria,image
682930437,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254754&pid=1075962900&size=129972&ptime=1769927192&SERVER=1&VSM=0
682930442,M.BENZ/L 1113,CARROCERIA FECHADA,Server://pic?did=0&bid=43254786&pid=1075981340&size=379156&ptime=1769927209&SERVER=1&VSM=0
682930445,VW/24.250 CLC 6X2,ABERTA/MECANISMO OPERACIONAL,Server://pic?did=0&bid=43253238&pid=1077598216&size=845280&ptime=1769927217&SERVER=1&VSM=0
682930446,M.BENZ/710,CARROCERIA ABERTA,Server://pic?did=0&bid=43254695&pid=1076116504&size=261956&ptime=1769927219&SERVER=1&VSM=0
682944436,,TANQUE,Serne:anpr::2026021:::405ab875-fca8-4da3-8eae-426fa8fe68a4.png
682930452,GM/CHEVROLET 14000 CUSTO,CARROCERIA ABERTA,Server://pic?did=0&bid=43254702&pid=1076177944&size=270156&ptime=1769927242&SERVER=1&VSM=0
682930451,AGRALE/1800D RD,CARROCERIA ABERTA,Server://pic?did=0&bid=43255063&pid=1075843076&size=76120&ptime=1769927242&SERVER=1&VSM=0
682930453,SCANIA/R450 A6X2,CABINE ESTENDIDA,Server://pic?did=0&bid=43255051&pid=1075834896&size=360960&ptime=1769927243&SERVER=1&VSM=0
682944437,,TANQUE,Serne:anpr::2026021:::ce848cea-dde5-49f2-8a76-ba4c56f8c140.png
682930456,VW/9.170 DRC 4X2,CARROCERIA ABERTA,Server://pic?did=0&bid=43254780&pid=1076122652&size=535524&ptime=1769927250&SERVER=1&VSM=0
682930460,FORD/CARGO 2429 L,CARROCERIA FECHADA,Server://pic?did=0&bid=43254706&pid=1076187176&size=109140&ptime=1769927253&SERVER=1&VSM=0
682930458,M.BENZ/710,VTAV,Server://pic?did=0&bid=43254775&pid=1076145184&size=527580&ptime=1769927256&SERVER=1&VSM=0
682930461,VW/8.160 DRC 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43254705&pid=1076237328&size=73072&ptime=1769927259&SERVER=1&VSM=0
682930463,M.BENZ/ATEGO 2426,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43254835&pid=1076116516&size=510908&ptime=1769927274&SERVER=1&VSM=0
682930464,SCANIA/P 310 A4X2,NAO APLICAVEL,Server://pic?did=0&bid=43254711&pid=1076287500&size=79284&ptime=1769927275&SERVER=1&VSM=0
682930466,M.BENZ/710,CARROCERIA ABERTA,Server://pic?did=0&bid=43254786&pid=1076165688&size=78024&ptime=1769927283&SERVER=1&VSM=0
682930470,VOLVO/FH 540 6X4T,NAO APLICAVEL,Server://pic?did=0&bid=43254782&pid=1076213800&size=481084&ptime=1769927287&SERVER=1&VSM=0
682930468,M.BENZ/710,CARROCERIA ABERTA,Server://pic?did=0&bid=43254827&pid=1076190232&size=80704&ptime=1769927287&SERVER=1&VSM=0
682930473,VW/8.150E DELIVERY,CARROCERIA FECHADA,Server://pic?did=0&bid=43255051&pid=1076002828&size=63760&ptime=1769927294&SERVER=1&VSM=0
682930483,VW/15.190 WORKER,ABERTA/MEC OPERACIONAL/C SUPL,Server://pic?did=0&bid=43253238&pid=1077944328&size=793216&ptime=1769927328&SERVER=1&VSM=0
682944439,VW/26.280 CRM 6X4,TANQUE,Serne:anpr::2026021:::030dd084-731a-4599-a909-d157767ba29d.png
682930485,VW/15.190 WORKER,ABERTA/MEC OPERACIONAL/C SUPL,Server://pic?did=0&bid=43254711&pid=1076373580&size=84444&ptime=1769927332&SERVER=1&VSM=0
682930486,VW/13.180 EURO3 WORKER,MECANISMO OPERACIONAL,Server://pic?did=0&bid=43254595&pid=1076591628&size=73896&ptime=1769927333&SERVER=1&VSM=0
682930495,M.BENZ/L 1313,CARROCERIA ABERTA,Server://pic?did=0&bid=43254827&pid=1076379668&size=85300&ptime=1769927346&SERVER=1&VSM=0
682930496,VW/8.150 E DELIVERY PLUS,CARROCERIA ABERTA,Server://pic?did=0&bid=43254595&pid=1076662284&size=81300&ptime=1769927353&SERVER=1&VSM=0
682930499,IVECO/EUROCARGO 170E21N1,na,Server://pic?did=0&bid=43254779&pid=1076531208&size=497084&ptime=1769927367&SERVER=1&VSM=0
682930500,I/MB 415SPRINTER REV AMB,AMBULANCIA,Server://pic?did=0&bid=43254699&pid=1076623368&size=66892&ptime=1769927370&SERVER=1&VSM=0
682930504,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43254699&pid=1076607012&size=73260&ptime=1769927376&SERVER=1&VSM=0
682930505,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254696&pid=1076603952&size=90628&ptime=1769927380&SERVER=1&VSM=0
682930506,M.BENZ/2423 K,BASCULANTE,Server://pic?did=0&bid=43254782&pid=1076620292&size=379708&ptime=1769927391&SERVER=1&VSM=0
682930511,M.BENZ/ATEGO 1719,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43255063&pid=1076300836&size=390232&ptime=1769927398&SERVER=1&VSM=0
682930514,FORD/CARGO 1119,CARROCERIA FECHADA,Server://pic?did=0&bid=43254712&pid=1076731932&size=453152&ptime=1769927417&SERVER=1&VSM=0
682944441,VW/8.120 EURO3,na,Serne:anpr::2026021:::4b09c695-6c21-4a54-b184-b3c7ed70158e.png
682930517,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254895&pid=1076680708&size=60724&ptime=1769927449&SERVER=1&VSM=0
682930519,SCANIA/P114GA4X2NZ 330,NAO APLICAVEL,Server://pic?did=0&bid=43254780&pid=1076790300&size=484428&ptime=1769927459&SERVER=1&VSM=0
682930518,M.BENZ/L 1113,TANQUE,Server://pic?did=0&bid=43254757&pid=1076788268&size=86728&ptime=1769927459&SERVER=1&VSM=0
682930522,SCANIA/G560 A6X4 XT CS,NAO APLICAVEL,Server://pic?did=0&bid=43255034&pid=1076610052&size=498684&ptime=1769927470&SERVER=1&VSM=0
682930525,VW/13.190 CRM 4X2 4P,TANQUE,Server://pic?did=0&bid=43254859&pid=1076781080&size=83600&ptime=1769927478&SERVER=1&VSM=0
682944444,M.BENZ/L 1620,CARROCERIA ABERTA,Serne:anpr::2026021:::0080fb32-ffed-4c7c-a8a1-84d1378667a4.png
682930532,SCANIA/R500 A6X2,CABINE ESTENDIDA,Server://pic?did=0&bid=43255067&pid=1076610096&size=70652&ptime=1769927501&SERVER=1&VSM=0
682930540,I/M.BENZ 515CDISPRINTERC,CARROCERIA FECHADA,Server://pic?did=0&bid=43254835&pid=1076983828&size=70992&ptime=1769927528&SERVER=1&VSM=0
682930542,I/M.BENZ 515CDISPRINTERC,CARROCERIA FECHADA,Server://pic?did=0&bid=43255067&pid=1076753432&size=77748&ptime=1769927533&SERVER=1&VSM=0
682930535,M.BENZ/LK 1516,BASCULANTE,Server://pic?did=0&bid=43253150&pid=1078621196&size=454140&ptime=1769927515&SERVER=1&VSM=0
682930544,VW/8.150E DELIVERY,CARROCERIA ABERTA,Server://pic?did=0&bid=43255068&pid=1076791300&size=86820&ptime=1769927537&SERVER=1&VSM=0
682930546,SCANIA/P 310 B8X2,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43254711&pid=1077145628&size=112592&ptime=1769927547&SERVER=1&VSM=0
682930547,M.BENZ/710,ABERTA/CABINE SUPLEMENTAR,Server://pic?did=0&bid=43254797&pid=1077075992&size=443292&ptime=1769927549&SERVER=1&VSM=0
682930549,VW/26.280 CRM 6X4,BASCULANTE,Server://pic?did=0&bid=43255033&pid=1076838436&size=507812&ptime=1769927557&SERVER=1&VSM=0
682930550,VW/13.180 CNM,CARROCERIA ABERTA,Server://pic?did=0&bid=43254702&pid=1077150780&size=74788&ptime=1769927559&SERVER=1&VSM=0
682930553,M.BENZ/L 1620,CARROCERIA ABERTA,Server://pic?did=0&bid=43254786&pid=1077177348&size=486840&ptime=1769927564&SERVER=1&VSM=0
682930551,FORD/CARGO 815,CARROCERIA ABERTA,Server://pic?did=0&bid=43254692&pid=1077279748&size=72568&ptime=1769927566&SERVER=1&VSM=0
682930552,VW/13.180 CNM,CARROCERIA ABERTA,Server://pic?did=0&bid=43254775&pid=1077097536&size=83552&ptime=1769927567&SERVER=1&VSM=0
682930554,VW/6.90,CARROCERIA ABERTA,Server://pic?did=0&bid=43254735&pid=1077214228&size=75560&ptime=1769927568&SERVER=1&VSM=0
682933161,VW/10.160 DRC 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43254697&pid=1077283844&size=74380&ptime=1769927568&SERVER=1&VSM=0
682944452,FORD/CARGO 1317 E,BASCULANTE,Serne:anpr::2026021:::5bfc3998-1594-4a20-855e-6eb59d408d23.png
682930561,SCANIA/R 440 A6X2,CABINE ESTENDIDA,Server://pic?did=0&bid=43254835&pid=1077158932&size=76168&ptime=1769927578&SERVER=1&VSM=0
682930563,VOLVO/FH 540 6X4T,CABINE ESTENDIDA,Server://pic?did=0&bid=43254825&pid=1077114936&size=436812&ptime=1769927581&SERVER=1&VSM=0
682930562,I/MB 415SPRINTER REV AMB,AMBULANCIA,Server://pic?did=0&bid=43255063&pid=1076926488&size=84896&ptime=1769927580&SERVER=1&VSM=0
682944457,FORD/F4000 G,CARROCERIA ABERTA,Serne:anpr::2026021:::014f8c8a-17c7-4c54-b785-d48791a360dc.png
682930565,VW/17.190 WORKER,ABERTA/MEC OPERACIONAL/C SUPL,Server://pic?did=0&bid=43253238&pid=1078748176&size=797080&ptime=1769927584&SERVER=1&VSM=0
682930534,M.BENZ/LK 1516,BASCULANTE,Server://pic?did=0&bid=43255033&pid=1076709388&size=435320&ptime=1769927513&SERVER=1&VSM=0
682930566,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254712&pid=1077345284&size=71768&ptime=1769927589&SERVER=1&VSM=0
682930567,VW/17.190 WORKER,ABERTA/MEC OPERACIONAL/C SUPL,Server://pic?did=0&bid=43254703&pid=1077287984&size=81148&ptime=1769927591&SERVER=1&VSM=0
682930569,M.BENZ/ATEGO 2429CE,FECHADA/CABINE ESTENDIDA,Server://pic?did=0&bid=43255009&pid=1077066760&size=487252&ptime=1769927598&SERVER=1&VSM=0
682930571,VW/7.110,PRANCHA/MECANISMO OPERACIONAL,Server://pic?did=0&bid=43254775&pid=1077328908&size=74672&ptime=1769927603&SERVER=1&VSM=0
682930573,VW/17.190 CRM 4X2 ROB,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43254793&pid=1077251120&size=79356&ptime=1769927604&SERVER=1&VSM=0
682930577,DAF/XF FTT 530,CABINE ESTENDIDA,Server://pic?did=0&bid=43255067&pid=1076994092&size=404708&ptime=1769927608&SERVER=1&VSM=0
682930575,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254797&pid=1077334020&size=516820&ptime=1769927608&SERVER=1&VSM=0
682930574,VW/8.160 DRC 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43254827&pid=1077259296&size=531012&ptime=1769927608&SERVER=1&VSM=0
682930576,VW/17.190 CRM 4X2 ROB,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43254703&pid=1077396504&size=85912&ptime=1769927607&SERVER=1&VSM=0
682930578,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254706&pid=1077415956&size=532708&ptime=1769927612&SERVER=1&VSM=0
682930559,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254331&pid=1077075980&size=485596&ptime=1769927577&SERVER=1&VSM=0
682930555,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254699&pid=1077289988&size=555924&ptime=1769927571&SERVER=1&VSM=0
682930586,FORD/CARGO 815 E,CARROCERIA ABERTA,Server://pic?did=0&bid=43254699&pid=1077535744&size=491876&ptime=1769927637&SERVER=1&VSM=0
682930588,SCANIA/T112 H 4X2,NAO APLICAVEL,Server://pic?did=0&bid=43254735&pid=1077478420&size=498960&ptime=1769927641&SERVER=1&VSM=0
682930591,VW/8.160 DRC 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43255051&pid=1077217300&size=90256&ptime=1769927658&SERVER=1&VSM=0
682930593,I/M.BENZ 515CDISPRINTERF,FURGAO,Server://pic?did=0&bid=43255009&pid=1077355524&size=478700&ptime=1769927677&SERVER=1&VSM=0
682930599,M.BENZ/L 1113,CARROCERIA ABERTA,Server://pic?did=0&bid=43255503&pid=1076907016&size=500664&ptime=1769927699&SERVER=1&VSM=0
682944461,FORD/CARGO1717 E,TANQUE,Serne:anpr::2026021:::0e3a4987-e5a5-4abe-a2ef-3006f64a4b1e.png
682930604,VW/8.160 DRC 4X2,ABERTA/CABINE SUPLEMENTAR,Server://pic?did=0&bid=43255063&pid=1077352484&size=76228&ptime=1769927708&SERVER=1&VSM=0
682930606,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254793&pid=1077670928&size=82400&ptime=1769927710&SERVER=1&VSM=0
682930610,M.BENZ/710,CARROCERIA ABERTA,Server://pic?did=0&bid=43254711&pid=1077805076&size=81672&ptime=1769927726&SERVER=1&VSM=0
682930611,I/RAM 3500 LARAMIE 6.7D,ABERTA/CABINE DUPLA,Server://pic?did=0&bid=43254937&pid=1077602312&size=80720&ptime=1769927730&SERVER=1&VSM=0
682930614,FORD/F250 XLT F21,CARROCERIA ABERTA,Server://pic?did=0&bid=43254835&pid=1077705744&size=81756&ptime=1769927733&SERVER=1&VSM=0
682930605,I/M.BENZ SPTR TECFORM EM,AMBULANCIA,Server://pic?did=0&bid=43255501&pid=1076943884&size=218848&ptime=1769927709&SERVER=1&VSM=0
682930619,M.BENZ/710,ABERTA/CABINE SUPLEMENTAR,Server://pic?did=0&bid=43254902&pid=1077717004&size=74364&ptime=1769927752&SERVER=1&VSM=0
682930618,M.BENZ/L 1513,TANQUE,Server://pic?did=0&bid=43254692&pid=1077948420&size=79864&ptime=1769927753&SERVER=1&VSM=0
682930622,VW/24.250 CLC 6X2,ABERTA/MECANISMO OPERACIONAL,Server://pic?did=0&bid=43255051&pid=1077552152&size=80656&ptime=1769927754&SERVER=1&VSM=0
682930620,FORD/CARGO 816 S,CARROCERIA ABERTA,Server://pic?did=0&bid=43254696&pid=1077942284&size=65428&ptime=1769927755&SERVER=1&VSM=0
682930623,VW/DELIVERY 11.180,CARROCERIA ABERTA,Server://pic?did=0&bid=43255415&pid=1077147664&size=512040&ptime=1769927758&SERVER=1&VSM=0
682944464,M.BENZ/ATEGO 1419,TANQUE,Serne:anpr::2026021:::3085c6a5-a8bc-4426-a063-7173b1906080.png
682930627,VW/DELIVERY 11.180,CARROCERIA ABERTA,Server://pic?did=0&bid=43255503&pid=1077078032&size=535172&ptime=1769927767&SERVER=1&VSM=0
682944465,M.BENZ/ATEGO 1419,TANQUE,Serne:anpr::2026021:::f0006af1-7119-44b0-a4bb-b8100d001762.png
682930629,M.BENZ/ACCELO 815,CARROCERIA ABERTA,Server://pic?did=0&bid=43254754&pid=1077899304&size=75428&ptime=1769927773&SERVER=1&VSM=0
682930635,M.BENZ/1720,CARROCERIA FECHADA,Server://pic?did=0&bid=43254701&pid=1078043664&size=542580&ptime=1769927786&SERVER=1&VSM=0
682930638,VW/24.280 CRM 6X2,TANQUE,Server://pic?did=0&bid=43254595&pid=1078184992&size=80388&ptime=1769927801&SERVER=1&VSM=0
682930643,VW/17.190 CRM 4X2 ROB,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43255068&pid=1077695532&size=81900&ptime=1769927805&SERVER=1&VSM=0
682930647,SCANIA/R560 A6X4,CABINE ESTENDIDA,Server://pic?did=0&bid=43254836&pid=1077992484&size=485352&ptime=1769927819&SERVER=1&VSM=0
682930649,M.BENZ/L 1313,CARROCERIA ABERTA,Server://pic?did=0&bid=43254827&pid=1078065160&size=479016&ptime=1769927823&SERVER=1&VSM=0
682930675,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43255063&pid=1078195208&size=492336&ptime=1769927925&SERVER=1&VSM=0
682930652,IVECO/DAILY70C16 CS,CARROCERIA FECHADA,Server://pic?did=0&bid=43254699&pid=1078235164&size=76560&ptime=1769927844&SERVER=1&VSM=0
682930654,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43254754&pid=1078173732&size=77272&ptime=1769927847&SERVER=1&VSM=0
682930657,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43254827&pid=1078158344&size=82356&ptime=1769927851&SERVER=1&VSM=0
682930658,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254711&pid=1078264856&size=77160&ptime=1769927853&SERVER=1&VSM=0
682944468,FORD/F4000 G,CARROCERIA ABERTA,Serne:anpr::2026021:::ed5eac5b-5af0-472c-8417-6214d2ef520a.png
682930660,M.BENZ/L 1113,CARROCERIA ABERTA,Server://pic?did=0&bid=43254699&pid=1078285340&size=76440&ptime=1769927858&SERVER=1&VSM=0
682930661,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254793&pid=1078233092&size=84764&ptime=1769927859&SERVER=1&VSM=0
682930663,M.BENZ/L 1418 E,CARROCERIA FECHADA,Server://pic?did=0&bid=43254780&pid=1078283264&size=430920&ptime=1769927868&SERVER=1&VSM=0
682930664,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254711&pid=1078355980&size=87068&ptime=1769927873&SERVER=1&VSM=0
682930665,VW/7.110,PRANCHA/MECANISMO OPERACIONAL,Server://pic?did=0&bid=43254775&pid=1078296600&size=78952&ptime=1769927879&SERVER=1&VSM=0
682930666,SCANIA/R 440 A6X2,CABINE ESTENDIDA,Server://pic?did=0&bid=43254703&pid=1078392848&size=67132&ptime=1769927883&SERVER=1&VSM=0
682930668,VW/8.160 DRC 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43254706&pid=1078391856&size=71460&ptime=1769927896&SERVER=1&VSM=0
682930672,VW/7.110,CARROCERIA FECHADA,Server://pic?did=0&bid=43254754&pid=1078408216&size=79204&ptime=1769927904&SERVER=1&VSM=0
682930673,FORD/CARGO 2428 E,CARROCERIA ABERTA,Server://pic?did=0&bid=43254825&pid=1078272064&size=54600&ptime=1769927904&SERVER=1&VSM=0
682930683,M.BENZ/L 608 D,CARROCERIA FECHADA,Server://pic?did=0&bid=43254895&pid=1078447120&size=440348&ptime=1769927949&SERVER=1&VSM=0
682930687,VOLVO/FH 440 6X2T,NAO APLICAVEL,Server://pic?did=0&bid=43254780&pid=1078621188&size=536592&ptime=1769927960&SERVER=1&VSM=0
682930688,VW/17.260 CRM 4X2 4P,MEC.OPERACIONAL/CAB.LINEAR,Server://pic?did=0&bid=43254937&pid=1078382680&size=87048&ptime=1769927974&SERVER=1&VSM=0
682930689,VOLVO/NL10 340 4X2,NAO APLICAVEL,Server://pic?did=0&bid=43254780&pid=1078647836&size=81164&ptime=1769927978&SERVER=1&VSM=0
682930694,M.BENZ/710,CARROCERIA ABERTA,Server://pic?did=0&bid=43254692&pid=1078785076&size=68244&ptime=1769928000&SERVER=1&VSM=0
682930696,VW/7.110,CARROCERIA FECHADA,Server://pic?did=0&bid=43254826&pid=1078679580&size=76872&ptime=1769928000&SERVER=1&VSM=0
682930697,FORD/CARGO 815 E,CARROCERIA ABERTA,Server://pic?did=0&bid=43254895&pid=1078607912&size=446668&ptime=1769928005&SERVER=1&VSM=0
682930699,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43255063&pid=1078498320&size=80616&ptime=1769928011&SERVER=1&VSM=0
682930703,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43254826&pid=1078789128&size=76616&ptime=1769928022&SERVER=1&VSM=0
682930684,VOLVO/FH 540 6X4T,CABINE ESTENDIDA,Server://pic?did=0&bid=43255033&pid=1077810192&size=418924&ptime=1769927954&SERVER=1&VSM=0
682930705,IVECO/TECTOR 11-190,CARROCERIA FECHADA,Server://pic?did=0&bid=43254826&pid=1078836236&size=67860&ptime=1769928039&SERVER=1&VSM=0
682930704,M.BENZ/ATEGO 2426,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43258771&pid=1074579472&size=509276&ptime=1769928022&SERVER=1&VSM=0
682930711,FORD/CARGO 1119,MECANISMO OPERACIONAL,Server://pic?did=0&bid=43254859&pid=1078885380&size=86164&ptime=1769928060&SERVER=1&VSM=0
682930716,VW/32.360 CRC 6X4,BASCULANTE/CABINE ESTENDIDA,Server://pic?did=0&bid=43254692&pid=1079074828&size=75632&ptime=1769928068&SERVER=1&VSM=0
682930719,SCANIA/R124 GA4X2NZ 420,NAO APLICAVEL,Server://pic?did=0&bid=43254585&pid=1079168044&size=81716&ptime=1769928076&SERVER=1&VSM=0
682930726,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254793&pid=1079054372&size=498292&ptime=1769928100&SERVER=1&VSM=0
682930722,VW/24.250 CLC 6X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43254780&pid=1079065604&size=76476&ptime=1769928086&SERVER=1&VSM=0
682930723,FORD/CARGO 815 E,CARROCERIA FECHADA,Server://pic?did=0&bid=43254695&pid=1079136276&size=478524&ptime=1769928088&SERVER=1&VSM=0
682930708,VW/24.280 CRM 6X2,ABERTA/MECANISMO OPERACIONAL,Server://pic?did=0&bid=43257219&pid=1076120584&size=594820&ptime=1769928048&SERVER=1&VSM=0
682930728,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254858&pid=1079043080&size=78668&ptime=1769928104&SERVER=1&VSM=0
682930730,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254780&pid=1079125000&size=72936&ptime=1769928105&SERVER=1&VSM=0
682930732,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254902&pid=1079011340&size=69712&ptime=1769928109&SERVER=1&VSM=0
682930729,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43258771&pid=1074762760&size=561816&ptime=1769928104&SERVER=1&VSM=0
682930735,VOLVO/FH12 380 4X2T,NAO APLICAVEL,Server://pic?did=0&bid=43255033&pid=1078874156&size=513568&ptime=1769928123&SERVER=1&VSM=0
682930740,VOLVO/FH 460 6X2T,NAO APLICAVEL,Server://pic?did=0&bid=43254825&pid=1079186444&size=501864&ptime=1769928136&SERVER=1&VSM=0
682930741,M.BENZ/ACCELO 815,CARROCERIA ABERTA,Server://pic?did=0&bid=43254779&pid=1079249928&size=76288&ptime=1769928137&SERVER=1&VSM=0
